"","logFC","AveExpr","t","P.Value","adj.P.Val","B","FDR","SYMBOL","ENTREZID","GENENAME"
"51259",-0.426233613409348,2.81866359879766,-2.70521425639191,0.0146424452157643,0.0900414342458993,-3.0342829545526,0.0900414342458993,"TMEM216","51259","transmembrane protein 216"
"5763",-0.380538755408748,4.83331329290372,-2.70512881260333,0.0146450902421188,0.0900414342458993,-3.23080067428603,0.0900414342458993,"PTMS","5763","parathymosin"
"6727",-0.390318684402112,6.08044813633397,-2.70476785122769,0.0146562693265244,0.0900755746324972,-3.26482158919966,0.0900755746324972,"SRP14","6727","signal recognition particle 14"
"6389",0.268989304902526,5.47614685974935,2.70450831666508,0.0146643122346339,0.0900904216717145,-3.25686684598685,0.0900904216717145,"SDHA","6389","succinate dehydrogenase complex flavoprotein subunit A"
"339751",0.411126905834728,1.41621144305045,2.70336058028535,0.0146999309214632,0.0902746045464616,-2.89621260148322,0.0902746045464616,"MAP3K20-AS1","339751","MAP3K20 antisense RNA 1"
"730183",0.640707904132334,0.634092970507352,2.70315249705393,0.0147063974004323,0.0902796864957522,-2.87247175602464,0.0902796864957522,"LOC730183","730183","uncharacterized LOC730183"
"154214",0.235699827068304,6.51849868685633,2.70270546651003,0.0147202987039094,0.0903303879837447,-3.26617949119946,0.0903303879837447,"RNF217","154214","ring finger protein 217"
"9489",0.241989129685706,4.10923011285973,2.70154053153481,0.0147565837368437,0.0905054267099291,-3.16095192014778,0.0905054267099291,"PGS1","9489","phosphatidylglycerophosphate synthase 1"
"7498",0.861695581716372,1.48588094328945,2.70131768683756,0.0147635345726008,0.0905054267099291,-2.89680755609702,0.0905054267099291,"XDH","7498","xanthine dehydrogenase"
"6949",0.283792372289478,4.85010311202762,2.70124564598474,0.0147657822964606,0.0905054267099291,-3.22735492997178,0.0905054267099291,"TCOF1","6949","treacle ribosome biogenesis factor 1"
"4074",-0.307499726371574,5.6521566180624,-2.700867745344,0.0147775784161176,0.0905430656111912,-3.27213021876605,0.0905430656111912,"M6PR","4074","mannose-6-phosphate receptor, cation dependent"
"83544",-0.33750063027694,3.4683924455018,-2.70027324086461,0.0147961540364733,0.090587609282635,-3.11026925312558,0.090587609282635,"DNAL1","83544","dynein axonemal light chain 1"
"79649",-0.332599689587263,3.46400994403882,-2.70027289693708,0.0147961647891374,0.090587609282635,-3.10840280385056,0.090587609282635,"MAP7D3","79649","MAP7 domain containing 3"
"146894",-0.450427816839682,2.11258431132367,-2.69876826501725,0.0148432776827626,0.0908293527759726,-2.97373523530065,0.0908293527759726,"CD300LG","146894","CD300 molecule like family member g"
"50940",-0.622645464221359,0.729023215462062,-2.69864968816994,0.0148469966405197,0.0908293527759726,-2.88858607691424,0.0908293527759726,"PDE11A","50940","phosphodiesterase 11A"
"9980",0.407767462270872,5.35115685656511,2.69831860095049,0.0148573853353856,0.0908363117494012,-3.26133549116669,0.0908363117494012,"DOP1B","9980","DOP1 leucine zipper like protein B"
"7247",-0.259895264597704,5.94254757604929,-2.69786186553312,0.0148717279652505,0.0908363117494012,-3.28019277770995,0.0908363117494012,"TSN","7247","translin"
"91056",0.342488665532443,4.97513475563584,2.69751428755496,0.0148826516479902,0.0908363117494012,-3.24205174453196,0.0908363117494012,"AP5B1","91056","adaptor related protein complex 5 subunit beta 1"
"116064",-0.249146257287793,6.62217729839391,-2.69746394064595,0.0148842345868171,0.0908363117494012,-3.26781603616425,0.0908363117494012,"LRRC58","116064","leucine rich repeat containing 58"
"5913",1.25516631343894,-0.16061919613291,2.6971922732622,0.0148927787598094,0.0908363117494012,-2.90365147350232,0.0908363117494012,"RAPSN","5913","receptor associated protein of the synapse"
"8570",0.24175242721584,5.74045426516152,2.69714066617427,0.014894402376992,0.0908363117494012,-3.27919675889465,0.0908363117494012,"KHSRP","8570","KH-type splicing regulatory protein"
"85369",0.183832368457582,5.31114016410441,2.69668472785873,0.014908754063655,0.0908363117494012,-3.26647323547392,0.0908363117494012,"STRIP1","85369","striatin interacting protein 1"
"85451",0.280409077932177,5.37284068121221,2.69666015591553,0.0149095278962765,0.0908363117494012,-3.26756677985423,0.0908363117494012,"UNK","85451","unk zinc finger"
"10559",-0.275852345517586,4.91871135553221,-2.6965277493009,0.0149136983762806,0.0908363117494012,-3.25174470025019,0.0908363117494012,"SLC35A1","10559","solute carrier family 35 member A1"
"10384",-0.360990064447221,4.0660103252133,-2.6963137263984,0.014920441925115,0.0908363117494012,-3.18264704281053,0.0908363117494012,"BTN3A3","10384","butyrophilin subfamily 3 member A3"
"479",1.73560254664479,1.24205048907884,2.69630265787656,0.0149207907573182,0.0908363117494012,-2.88547390012594,0.0908363117494012,"ATP12A","479","ATPase H+/K+ transporting non-gastric alpha2 subunit"
"6237",-0.362341612776472,3.90859695822037,-2.69626152550681,0.0149220871410212,0.0908363117494012,-3.1666119269625,0.0908363117494012,"RRAS","6237","RAS related"
"5190",0.31722285850989,3.99931556185626,2.69608772067641,0.0149275661992025,0.0908363117494012,-3.15804767612693,0.0908363117494012,"PEX6","5190","peroxisomal biogenesis factor 6"
"10620",0.514083621334224,1.81357931103608,2.69607037171644,0.0149281132168285,0.0908363117494012,-2.93290500983037,0.0908363117494012,"ARID3B","10620","AT-rich interaction domain 3B"
"100874039",0.908344438135569,-0.0148568113700774,2.69590780229845,0.0149332400077716,0.0908363117494012,-2.89632093070992,0.0908363117494012,"THOC7-AS1","100874039","THOC7 antisense RNA 1"
"1948",0.385381063445176,5.25635289279202,2.6955097795233,0.0149457991639027,0.0908695643774605,-3.262070159689,0.0908695643774605,"EFNB2","1948","ephrin B2"
"548596",1.05452024578948,1.62767814094898,2.6953748738595,0.0149500582492337,0.0908695643774605,-2.91308895154771,0.0908695643774605,"CKMT1A","548596","creatine kinase, mitochondrial 1A"
"5365",0.614198893192163,3.32230486078397,2.69504273840862,0.014960548989543,0.0908988194772611,-3.07562284072574,0.0908988194772611,"PLXNB3","5365","plexin B3"
"9895",0.239057641703948,4.99347972164611,2.69469149900369,0.0149716507971858,0.0909053174879157,-3.2512315091829,0.0909053174879157,"TECPR2","9895","tectonin beta-propeller repeat containing 2"
"283337",0.224565913747845,5.43604482839653,2.69450367771482,0.0149775905936696,0.0909053174879157,-3.27544949631268,0.0909053174879157,"ZNF740","283337","zinc finger protein 740"
"728882",0.937256051550972,0.470606068966082,2.69417531881042,0.0149879802648231,0.0909053174879157,-2.88736600213867,0.0909053174879157,"FAM182B","728882","family with sequence similarity 182 member B"
"23042",-1.2059000071272,0.223622671971801,-2.6941582811472,0.0149885195449471,0.0909053174879157,-2.88795102087722,0.0909053174879157,"PDXDC1","23042","pyridoxal dependent decarboxylase domain containing 1"
"829",-0.25363332160956,7.0792336313034,-2.69402382052877,0.0149927761748431,0.0909053174879157,-3.25378272570811,0.0909053174879157,"CAPZA1","829","capping actin protein of muscle Z-line subunit alpha 1"
"10483",-0.258594681355921,5.6334664818439,-2.69393190350911,0.0149956866636843,0.0909053174879157,-3.28535174683917,0.0909053174879157,"SEC23B","10483","SEC23 homolog B, COPII coat complex component"
"5612",-0.308082173890136,4.77029749663172,-2.69337936547775,0.0150131937812175,0.0909769994085136,-3.2474134517738,0.0909769994085136,"THAP12","5612","THAP domain containing 12"
"79921",-0.358552641377412,4.4054113543977,-2.69289080282411,0.015028690115937,0.0910364467484495,-3.22098519864885,0.0910364467484495,"TCEAL4","79921","transcription elongation factor A like 4"
"79730",0.51033399645693,2.04033476582081,2.69204025424629,0.0150557044758191,0.0911655932896608,-2.95534273687127,0.0911655932896608,"NSUN7","79730","NOP2/Sun RNA methyltransferase family member 7"
"50506",0.685221251409244,2.78090110256738,2.6916075714849,0.0150694647590583,0.0912144161786477,-3.02106610881426,0.0912144161786477,"DUOX2","50506","dual oxidase 2"
"10533",0.222086253675016,5.55571810483982,2.69103815187324,0.0150875918974962,0.0912896244440343,-3.28629466320154,0.0912896244440343,"ATG7","10533","autophagy related 7"
"89122",-0.238204185419153,5.3439821134532,-2.68977524001857,0.0151278703381229,0.0914987548595948,-3.28546328373643,0.0914987548595948,"TRIM4","89122","tripartite motif containing 4"
"338596",-0.430636440493595,2.49530027932748,-2.68922258978515,0.0151455284844467,0.0915603491297157,-3.02861538388016,0.0915603491297157,"ST8SIA6","338596","ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 6"
"9746",0.471980537917223,4.63657377624576,2.68909863157494,0.0151494918703696,0.0915603491297157,-3.22799522705169,0.0915603491297157,"CLSTN3","9746","calsyntenin 3"
"5310",0.480147406942596,6.88519056322294,2.68880809156791,0.0151587853540676,0.0915677428684477,-3.28275792483142,0.0915677428684477,"PKD1","5310","polycystin 1, transient receptor potential channel interacting"
"23181",0.283745086601373,6.02156934682082,2.68870281883226,0.0151621540502345,0.0915677428684477,-3.29855954679292,0.0915677428684477,"DIP2A","23181","disco interacting protein 2 homolog A"
"966",-0.308059073482141,8.93420185328013,-2.68831179607082,0.0151746729256848,0.0915880075902273,-3.14575334550139,0.0915880075902273,"CD59","966","CD59 molecule (CD59 blood group)"
"10969",-0.294492996168004,4.14862775303264,-2.68824067702956,0.0151769509142332,0.0915880075902273,-3.20593481911335,0.0915880075902273,"EBNA1BP2","10969","EBNA1 binding protein 2"
"3550",-0.271585634128239,5.52097709537017,-2.68784450378642,0.0151896465780894,0.0916300835400193,-3.29471532476519,0.0916300835400193,"IK","3550","IK cytokine"
"60592",-0.339869421432546,5.23758392435253,-2.6875263422512,0.0151998496448223,0.0916570971049358,-3.28625172204875,0.0916570971049358,"SCOC","60592","short coiled-coil protein"
"90317",-0.32144450735097,3.20952054216118,-2.68701945053886,0.0152161185937523,0.0917206546257436,-3.10617118454794,0.0917206546257436,"ZNF616","90317","zinc finger protein 616"
"9182",-0.533234006587771,4.13853682831999,-2.68609029102526,0.0152459836494559,0.0918552968880711,-3.21135617165059,0.0918552968880711,"RASSF9","9182","Ras association domain family member 9"
"10404",-0.419973639358527,5.85369491971,-2.68596764286173,0.0152499299892875,0.0918552968880711,-3.30214455267637,0.0918552968880711,"CPQ","10404","carboxypeptidase Q"
"3561",-0.444028705946224,2.610517200123,-2.68542690959827,0.0152673403158686,0.0918952138645018,-3.04805780262076,0.0918952138645018,"IL2RG","3561","interleukin 2 receptor subunit gamma"
"1301",1.48720359290421,2.42676240745078,2.68540341648302,0.0152680971686081,0.0918952138645018,-2.97056227292485,0.0918952138645018,"COL11A1","1301","collagen type XI alpha 1 chain"
"23203",0.249666694540872,4.60510040231843,2.6852027670793,0.0152745627377465,0.0918952138645018,-3.23955173222316,0.0918952138645018,"PMPCA","23203","peptidase, mitochondrial processing subunit alpha"
"977",-0.329817115404979,6.28007574306302,-2.6849398563602,0.0152830385255215,0.0918952138645018,-3.30028091413254,0.0918952138645018,"CD151","977","CD151 molecule (Raph blood group)"
"3914",0.368328980836313,5.64902739259399,2.68469464598392,0.0152909477337828,0.0918952138645018,-3.29995055834409,0.0918952138645018,"LAMB3","3914","laminin subunit beta 3"
"9112",0.35506887888787,4.66025029210554,2.68469314264261,0.0152909962357922,0.0918952138645018,-3.24244443523125,0.0918952138645018,"MTA1","9112","metastasis associated 1"
"11112",-0.308266517633373,4.86725308822385,-2.68426990564288,0.0153046568951445,0.0918973139089182,-3.2724022620948,0.0918973139089182,"HIBADH","11112","3-hydroxyisobutyrate dehydrogenase"
"4706",-0.417081221891603,4.66057195731198,-2.68406926608966,0.0153111369338567,0.0918973139089182,-3.26054364298264,0.0918973139089182,"NDUFAB1","4706","NADH:ubiquinone oxidoreductase subunit AB1"
"101927780",0.90364230607563,-0.0189567978700474,2.68402405573743,0.0153125974505402,0.0918973139089182,-2.91484265006993,0.0918973139089182,"LINC01303","101927780","long intergenic non-protein coding RNA 1303"
"79876",0.203769555789573,5.19531288204572,2.6839711834791,0.0153143056532788,0.0918973139089182,-3.28381175448315,0.0918973139089182,"UBA5","79876","ubiquitin like modifier activating enzyme 5"
"116840",0.256633826396647,4.52861718857942,2.6835746728799,0.0153271219635107,0.0919397611973796,-3.23512595096974,0.0919397611973796,"CNTROB","116840","centrobin, centriole duplication and spindle assembly protein"
"2631",-0.2731345427307,5.10228082436902,-2.68334220707209,0.0153346406592659,0.0919504108445117,-3.28744254606768,0.0919504108445117,"NIPSNAP2","2631","nipsnap homolog 2"
"8621",0.218423184184467,6.34016283482013,2.68308483542596,0.0153429689995168,0.0919659055343558,-3.3077568131249,0.0919659055343558,"CDK13","8621","cyclin dependent kinase 13"
"23328",0.266665456073834,7.2593830079577,2.68192241460754,0.0153806378543416,0.0921264313139847,-3.27660428291195,0.0921264313139847,"SASH1","23328","SAM and SH3 domain containing 1"
"11091",0.269164520668784,4.65257922281757,2.68189392325527,0.015381562239591,0.0921264313139847,-3.24980026417892,0.0921264313139847,"WDR5","11091","WD repeat domain 5"
"6687",0.356057615696003,6.04699592589599,2.68137826210094,0.0153983017370974,0.0921264313139847,-3.31261764185888,0.0921264313139847,"SPG7","6687","SPG7 matrix AAA peptidase subunit, paraplegin"
"400986",0.442851297630289,4.89309430080507,2.68120299554522,0.0154039952363373,0.0921264313139847,-3.26253390173765,0.0921264313139847,"ANKRD36C","400986","ankyrin repeat domain 36C"
"11133",0.594042375903225,1.92402453376304,2.68113010970776,0.0154063635101121,0.0921264313139847,-2.96844283467994,0.0921264313139847,"KPTN","11133","kaptin, actin binding protein"
"55230",0.24838071195119,5.76521449097409,2.68111868153553,0.0154067348763462,0.0921264313139847,-3.31032591095824,0.0921264313139847,"USP40","55230","ubiquitin specific peptidase 40"
"4301",0.244115308044953,7.66820760206903,2.68101728585808,0.0154100301723205,0.0921264313139847,-3.25503080630199,0.0921264313139847,"AFDN","4301","afadin, adherens junction formation factor"
"643923",0.762502169427673,0.53714543810569,2.68081684364844,0.0154165463991321,0.0921309846398302,-2.90899699455236,0.0921309846398302,NA,"643923",NA
"60681",-0.311238576979256,5.50647961118273,-2.68043858261332,0.015428850552537,0.092170110950044,-3.3088720486273,0.092170110950044,"FKBP10","60681","FKBP prolyl isomerase 10"
"9414",0.268131523060083,6.11591613796141,2.67983539172475,0.0154484906735028,0.0922530159204698,-3.31602067454668,0.0922530159204698,"TJP2","9414","tight junction protein 2"
"79149",0.508350435152372,1.38773316918462,2.67939359104747,0.0154628910134444,0.0923045805836113,-2.93609212478338,0.0923045805836113,"ZSCAN5A","79149","zinc finger and SCAN domain containing 5A"
"3750",-0.814302038086133,0.254201176640567,-2.67894259168176,0.0154776044020572,0.0923579748329991,-2.91282029935129,0.0923579748329991,"KCND1","3750","potassium voltage-gated channel subfamily D member 1"
"4801",-0.217708513245281,4.69940250316378,-2.67846012938286,0.0154933590360024,0.0924091845411044,-3.26952749377155,0.0924091845411044,"NFYB","4801","nuclear transcription factor Y subunit beta"
"650669",0.788547546864183,0.889605031884872,2.67832635200238,0.0154977301994294,0.0924091845411044,-2.91677003635928,0.0924091845411044,"GAS6-AS1","650669","GAS6 antisense RNA 1"
"926",-0.739736985128497,1.01939379083397,-2.67796628569861,0.0155095011830668,0.0924449418990693,-2.93753155054247,0.0924449418990693,"CD8B","926","CD8 subunit beta"
"643155",-0.233145099236923,5.08044497439942,-2.67760780789244,0.0155212287166588,0.0924804137527756,-3.29698573592833,0.0924804137527756,"SMIM15","643155","small integral membrane protein 15"
"8729",0.251926450678743,6.44434568285191,2.67737529905422,0.0155288397255805,0.0924913407762438,-3.31695317435081,0.0924913407762438,"GBF1","8729","golgi brefeldin A resistant guanine nucleotide exchange factor 1"
"135114",-0.280418705205613,5.29335134378183,-2.67692251935783,0.015543671369375,0.0925383036801014,-3.30873162995576,0.0925383036801014,"HINT3","135114","histidine triad nucleotide binding protein 3"
"388662",0.606398263035742,2.71747684011471,2.67678177011731,0.0155482846283243,0.0925383036801014,-3.04721810066695,0.0925383036801014,"SLC6A17","388662","solute carrier family 6 member 17"
"3835",0.28292218349306,4.87431983314639,2.67654577459515,0.0155560226548437,0.09254995269567,-3.2773881188186,0.09254995269567,"KIF22","3835","kinesin family member 22"
"378805",0.579956777017956,5.28115722682817,2.67613605096287,0.0155694657634285,0.0925955226123664,-3.29574003916164,0.0925955226123664,"LINC-PINT","378805","long intergenic non-protein coding RNA, p53 induced transcript"
"85461",0.242849412231751,7.63999274745167,2.67579057783443,0.0155808094189151,0.0926285773475052,-3.26660684930579,0.0926285773475052,"TANC1","85461","tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 1"
"830",-0.283204278349703,6.40403486518698,-2.67544987933262,0.0155920040261322,0.0926398563641131,-3.31674816710138,0.0926398563641131,"CAPZA2","830","capping actin protein of muscle Z-line subunit alpha 2"
"8629",0.227120219808653,5.46694672461856,2.67538065934673,0.0155942793817167,0.0926398563641131,-3.31358992251043,0.0926398563641131,"JRK","8629","Jrk helix-turn-helix protein"
"84895",0.321922366254018,4.52722006308231,2.67483954608241,0.0156120774424313,0.0926896521425054,-3.25056350970137,0.0926896521425054,"MIGA2","84895","mitoguardin 2"
"9111",-0.310520933891961,2.98798349229868,-2.6747439376961,0.0156152241668167,0.0926896521425054,-3.10462820306286,0.0926896521425054,"NMI","9111","N-myc and STAT interactor"
"10844",0.204602559676172,5.66034974722376,2.67459795308752,0.0156200300737339,0.0926896521425054,-3.32136438539018,0.0926896521425054,"TUBGCP2","10844","tubulin gamma complex component 2"
"23382",0.202854939318388,5.71960358304347,2.67435475981257,0.0156280392877834,0.092695428391195,-3.32296760154509,0.092695428391195,"AHCYL2","23382","adenosylhomocysteinase like 2"
"54718",0.51616016468407,2.14366789688145,2.67406760549294,0.0156375013417769,0.092695428391195,-2.99981788288351,0.092695428391195,"BTN2A3P","54718","butyrophilin subfamily 2 member A3, pseudogene"
"677827",-1.0371664292267,0.502583704232452,-2.67379849634938,0.0156463737509475,0.092695428391195,-2.92765552666821,0.092695428391195,"SNORA46","677827","small nucleolar RNA, H/ACA box 46"
"2770",-0.251756847671878,6.6122572902836,-2.67376510620341,0.0156474749443051,0.092695428391195,-3.31367740847465,0.092695428391195,"GNAI1","2770","G protein subunit alpha i1"
"256586",-0.400157435324026,2.17348650987345,-2.6735278107928,0.0156553029812763,0.092695428391195,-3.02628513385399,0.092695428391195,"LYSMD2","256586","LysM domain containing 2"
"79707",0.228882225451207,5.28758807011655,2.67351448900007,0.0156557425590126,0.092695428391195,-3.30933610333293,0.092695428391195,"NOL9","79707","nucleolar protein 9"
"9682",0.222373375086021,5.95089289446851,2.67258090070357,0.0156865774304184,0.0928436616121989,-3.32969133855665,0.0928436616121989,"KDM4A","9682","lysine demethylase 4A"
"1106",0.211174612882607,7.34145293064729,2.67211029490458,0.0157021427253544,0.0929014431015978,-3.29068375532883,0.0929014431015978,"CHD2","1106","chromodomain helicase DNA binding protein 2"
"1382",-0.492383444018305,5.20955916805179,-2.67141693464807,0.0157251024901053,0.0930029149858094,-3.31696945268129,0.0930029149858094,"CRABP2","1382","cellular retinoic acid binding protein 2"
"60560",0.217051977096044,5.3812146148642,2.67009247823576,0.015769049311432,0.0932144196804645,-3.31997679078766,0.0932144196804645,"NAA35","60560","N-alpha-acetyltransferase 35, NatC auxiliary subunit"
"79913",0.265462071264434,3.90207361420225,2.66998837239277,0.0157725086142647,0.0932144196804645,-3.19821639083768,0.0932144196804645,"ACTR5","79913","actin related protein 5"
"50804",0.40226502787209,3.02023767122991,2.66937446586563,0.0157929226680124,0.0932796043405671,-3.09401436908698,0.0932796043405671,"MYEF2","50804","myelin expression factor 2"
"26000",0.334675731624803,4.0540689594282,2.66930629868122,0.015795190966101,0.0932796043405671,-3.21438009358395,0.0932796043405671,"TBC1D10B","26000","TBC1 domain family member 10B"
"50808",-0.229126413928589,6.29232600565893,-2.66785909304981,0.015843420904525,0.09352992945481,-3.33500202984021,0.09352992945481,"AK3","50808","adenylate kinase 3"
"10578",-1.05942053718608,0.805991556823476,-2.6670697356939,0.015869786420472,0.0936510433438101,-2.94918991181046,0.0936510433438101,"GNLY","10578","granulysin"
"9254",0.56226673949758,2.54839528529161,2.66683817239437,0.0158775288609274,0.0936622096770259,-3.04766534967852,0.0936622096770259,"CACNA2D2","9254","calcium voltage-gated channel auxiliary subunit alpha2delta 2"
"25864",-0.443436136910503,1.66416066978715,-2.66632186198681,0.0158948049492826,0.0937295864596736,-2.9959125193446,0.0937295864596736,"ABHD14A","25864","abhydrolase domain containing 14A"
"54991",0.479317761416864,3.3234916801022,2.66568025859918,0.0159162984164894,0.0937998698132911,-3.13410374113014,0.0937998698132911,"C1orf159","54991","chromosome 1 open reading frame 159"
"57674",0.325219221000511,8.30676181579188,2.66561633452459,0.0159184413668152,0.0937998698132911,-3.24412413813987,0.0937998698132911,"RNF213","57674","ring finger protein 213"
"6950",-0.243654741994278,6.3559470978888,-2.6644494140784,0.0159576088821939,0.093996069979369,-3.33986505553614,0.093996069979369,"TCP1","6950","t-complex 1"
"8405",-0.21312223989092,5.36088298424427,-2.66382670540307,0.0159785476132656,0.0940847912057311,-3.33620559117438,0.0940847912057311,"SPOP","8405","speckle type BTB/POZ protein"
"3483",0.726951473944339,0.261706761000281,2.6635592653278,0.0159875483943245,0.0941031800710055,-2.93879654910164,0.0941031800710055,"IGFALS","3483","insulin like growth factor binding protein acid labile subunit"
"5896",-0.554224008208591,0.834661899925526,-2.66325852168653,0.0159976757951482,0.0941281843000081,-2.95135413339079,0.0941281843000081,"RAG1","5896","recombination activating 1"
"51738",0.661982723059788,1.09677159296791,2.66292034849638,0.0160090709279864,0.0941606265823156,-2.94978868075088,0.0941606265823156,"GHRL","51738","ghrelin and obestatin prepropeptide"
"23567",0.322515045504589,4.04857509592369,2.662510286768,0.0160228988140552,0.0941737925672602,-3.22578327936794,0.0941737925672602,"ZNF346","23567","zinc finger protein 346"
"6284",-0.4703007849684,4.70712404519087,-2.66250510085933,0.0160230737634739,0.0941737925672602,-3.30595629340713,0.0941737925672602,"S100A13","6284","S100 calcium binding protein A13"
"92283",-0.314679038973007,3.12148555034467,-2.66199830730236,0.0160401795093895,0.0942337875113528,-3.1434231826893,0.0942337875113528,"ZNF461","92283","zinc finger protein 461"
"105371130",0.675384924636838,1.05642970937389,2.66185400278072,0.0160450533888787,0.0942337875113528,-2.94870090828883,0.0942337875113528,"MFSD13B","105371130","major facilitator superfamily domain containing 13B (pseudogene)"
"121214",-0.701594466505646,5.13612702539323,-2.66127678682882,0.0160645629642246,0.0942981230558657,-3.33363673649198,0.0942981230558657,"SDR9C7","121214","short chain dehydrogenase/reductase family 9C member 7"
"873",-0.346786873901194,5.41980162404864,-2.66095210272085,0.0160755470461164,0.0942981230558657,-3.34427283136528,0.0942981230558657,"CBR1","873","carbonyl reductase 1"
"3384",-0.707862940692158,1.55528941480046,-2.66075444798251,0.0160822372244864,0.0942981230558657,-3.00270451822849,0.0942981230558657,"ICAM2","3384","intercellular adhesion molecule 2"
"84830",0.499594012977817,4.58824230540393,2.66065970079603,0.0160854451499666,0.0942981230558657,-3.27796280324442,0.0942981230558657,"ADTRP","84830","androgen dependent TFPI regulating protein"
"10330",-0.28759815902722,4.78101574413591,-2.6604995960486,0.0160908673217137,0.0942981230558657,-3.31255955288905,0.0942981230558657,"CNPY2","10330","canopy FGF signaling regulator 2"
"162514",0.395226663792278,4.90334081812443,2.66044271276949,0.0160927941733788,0.0942981230558657,-3.30679642360759,0.0942981230558657,"TRPV3","162514","transient receptor potential cation channel subfamily V member 3"
"388611",0.771424345230449,1.43642057789911,2.66031156829145,0.0160972373711231,0.0942981230558657,-2.96671163900068,0.0942981230558657,"CD164L2","388611","CD164 molecule like 2"
"81559",0.320493229777446,3.45767965100466,2.65974968125387,0.0161162874506081,0.0943206181910868,-3.16716807054063,0.0943206181910868,"TRIM11","81559","tripartite motif containing 11"
"10139",0.220034978837746,4.30197336878366,2.65973514747048,0.0161167804855706,0.0943206181910868,-3.26140798838241,0.0943206181910868,"ARFRP1","10139","ARF related protein 1"
"9550",-0.36470308333011,6.09531452757851,-2.65954341586434,0.0161232860152232,0.0943206181910868,-3.35267387623886,0.0943206181910868,"ATP6V1G1","9550","ATPase H+ transporting V1 subunit G1"
"55187",0.223612083972077,8.8876167490392,2.65950343646868,0.0161246428475331,0.0943206181910868,-3.21482566290248,0.0943206181910868,"VPS13D","55187","vacuolar protein sorting 13 homolog D"
"58517",0.277633951823542,6.08523801758841,2.65854051751249,0.0161573555856059,0.0944443002410682,-3.35708185908424,0.0944443002410682,"RBM25","58517","RNA binding motif protein 25"
"388753",-0.372263916764105,2.42670666477946,-2.6585337665195,0.0161575851567949,0.0944443002410682,-3.07831480377908,0.0944443002410682,"COA6","388753","cytochrome c oxidase assembly factor 6"
"50484",-0.287863703764572,5.04996111078244,-2.6583080328937,0.0161652631426963,0.0944546944943677,-3.33281551284871,0.0944546944943677,"RRM2B","50484","ribonucleotide reductase regulatory TP53 inducible subunit M2B"
"90187",0.63353988067206,2.85145231753378,2.65749115865274,0.0161930769645523,0.094582693251544,-3.09593072494861,0.094582693251544,"EMILIN3","90187","elastin microfibril interfacer 3"
"652966",-0.809544793814446,6.31308363978675,-2.6570041458545,0.0162096810132572,0.0946281994197221,-3.34508751910409,0.0946281994197221,"SNORD10","652966","small nucleolar RNA, C/D box 10"
"25988",0.282113691758726,3.89265725299951,2.65691596937642,0.016212689007389,0.0946281994197221,-3.22209535293535,0.0946281994197221,"HINFP","25988","histone H4 transcription factor"
"788",-0.301049397536618,3.70010614786357,-2.65638945636054,0.0162306612052804,0.0946850167707669,-3.21998945060228,0.0946850167707669,"SLC25A20","788","solute carrier family 25 member 20"
"10458",0.287804786729772,5.87499413163,2.65628433354175,0.0162342517823707,0.0946850167707669,-3.36012991137432,0.0946850167707669,"BAIAP2","10458","BAR/IMD domain containing adaptor protein 2"
"9704",0.39535477287574,4.01472722302048,2.65536742732928,0.016265601777945,0.0948333155371085,-3.23508287179811,0.0948333155371085,"DHX34","9704","DExH-box helicase 34"
"7280",-0.440429569945776,4.31897182880774,-2.65519118114313,0.0162716344322894,0.0948339524066082,-3.28842119448094,0.0948339524066082,"TUBB2A","7280","tubulin beta 2A class IIa"
"1155",-0.321631596821057,4.71779271468201,-2.6542310943081,0.0163045343077375,0.0949911187288492,-3.32047463795218,0.0949911187288492,"TBCB","1155","tubulin folding cofactor B"
"9367",-0.397180743941063,4.70245901410062,-2.65287977971319,0.0163509480867102,0.0952093729536125,-3.32314834314157,0.0952093729536125,"RAB9A","9367","RAB9A, member RAS oncogene family"
"57709",-0.862559332601531,1.36778278433933,-2.65279425657513,0.0163538897952801,0.0952093729536125,-3.00387983502764,0.0952093729536125,"SLC7A14","57709","solute carrier family 7 member 14"
"60468",0.404803495900111,3.88303421300555,2.65209871731919,0.0163778327521076,0.0953141048205174,-3.22495676802429,0.0953141048205174,"BACH2","60468","BTB domain and CNC homolog 2"
"25766",0.396106870075288,2.87206259815099,2.65183232555388,0.0163870117593777,0.0953225087380174,-3.11330799008867,0.0953225087380174,"PRPF40B","25766","pre-mRNA processing factor 40 homolog B"
"9949",-0.291064438619833,4.97379851865196,-2.65171126701803,0.0163911846693168,0.0953225087380174,-3.34133681890331,0.0953225087380174,"AMMECR1","9949","AMMECR nuclear protein 1"
"27309",-0.262116605824555,4.50930805891519,-2.65147424084578,0.0163993579382996,0.0953354105272973,-3.3075368833452,0.0953354105272973,"ZNF330","27309","zinc finger protein 330"
"4063",-0.562021632261816,1.56617749033461,-2.65074796728039,0.0164244259047398,0.0954464822994135,-3.01748550295688,0.0954464822994135,"LY9","4063","lymphocyte antigen 9"
"115908",-0.543919454855299,4.67601382599574,-2.6503818262898,0.0164370774247745,0.0954707070630725,-3.32676415803083,0.0954707070630725,"CTHRC1","115908","collagen triple helix repeat containing 1"
